datetime,utxo_count
2018-05-21 17:00:00,51585194
2018-05-21 16:00:00,51593516
2018-05-21 15:00:00,51601960
2018-05-21 14:00:00,51598478
2018-05-21 13:00:00,51599575
2018-05-21 12:00:00,51597853
2018-05-21 11:00:00,51596204
2018-05-21 10:00:00,51598186
2018-05-21 09:00:00,51592294
2018-05-21 08:00:00,51587738
2018-05-21 07:00:00,51587875
2018-05-21 06:00:00,51585738
2018-05-21 05:00:00,51587777
2018-05-21 04:00:00,51587196
2018-05-21 03:00:00,51584071
2018-05-21 02:00:00,51580506
2018-05-21 01:00:00,51575036
2018-05-21 00:00:00,51571005
2018-05-20 23:00:00,51576914
2018-05-20 22:00:00,51580094
2018-05-20 21:00:00,51579653
2018-05-20 20:00:00,51577593
2018-05-20 19:00:00,51573558
2018-05-20 18:00:00,51568988
2018-05-20 17:00:00,51564134
2018-05-20 16:00:00,51558044
2018-05-20 15:00:00,51555555
2018-05-20 14:00:00,51549181
2018-05-20 13:00:00,51547799
2018-05-20 12:00:00,51546192
2018-05-20 11:00:00,51545931
2018-05-20 10:00:00,51543643
2018-05-20 09:00:00,51539999
2018-05-20 08:00:00,51535190
2018-05-20 07:00:00,51530024
2018-05-20 06:00:00,51530600
2018-05-20 05:00:00,51519226
2018-05-20 04:00:00,51518752
2018-05-20 03:00:00,51519969
2018-05-20 02:00:00,51520837
2018-05-20 01:00:00,51519714
2018-05-20 00:00:00,51516003
2018-05-19 23:00:00,51509380
2018-05-19 22:00:00,51508489
2018-05-19 21:00:00,51509152
2018-05-19 20:00:00,51508871
2018-05-19 19:00:00,51506819
2018-05-19 18:00:00,51506509
2018-05-19 17:00:00,51505313
2018-05-19 16:00:00,51503769
2018-05-19 15:00:00,51500808
2018-05-19 14:00:00,51503802
2018-05-19 13:00:00,51502783
2018-05-19 12:00:00,51506059
2018-05-19 11:00:00,51509105
2018-05-19 10:00:00,51500614
2018-05-19 09:00:00,51499846
2018-05-19 08:00:00,51492899
2018-05-19 07:00:00,51491593
2018-05-19 06:00:00,51492131
2018-05-19 05:00:00,51491157
2018-05-19 04:00:00,51492265
2018-05-19 03:00:00,51486816
2018-05-19 02:00:00,51485272
2018-05-19 01:00:00,51472068
2018-05-19 00:00:00,51471264
2018-05-18 23:00:00,51472255
2018-05-18 22:00:00,51470494
2018-05-18 21:00:00,51469236
2018-05-18 20:00:00,51467805
2018-05-18 19:00:00,51467918
2018-05-18 18:00:00,51466905
2018-05-18 17:00:00,51465547
2018-05-18 16:00:00,51470025
2018-05-18 15:00:00,51469372
2018-05-18 14:00:00,51465946
2018-05-18 13:00:00,51467883
2018-05-18 12:00:00,51466028
2018-05-18 11:00:00,51453631
2018-05-18 10:00:00,51452339
2018-05-18 09:00:00,51448679
2018-05-18 08:00:00,51420994
2018-05-18 07:00:00,51417701
2018-05-18 06:00:00,51417953
2018-05-18 05:00:00,51419153
2018-05-18 04:00:00,51424518
2018-05-18 03:00:00,51433578
2018-05-18 02:00:00,51441628
2018-05-18 01:00:00,51438088
2018-05-18 00:00:00,51436942
2018-05-17 23:00:00,51467516
2018-05-17 22:00:00,51485564
2018-05-17 21:00:00,51509258
2018-05-17 20:00:00,51507009
2018-05-17 19:00:00,51503583
2018-05-17 18:00:00,51503262
2018-05-17 17:00:00,51500611
2018-05-17 16:00:00,51499028
2018-05-17 15:00:00,51495826
2018-05-17 14:00:00,51501712
2018-05-17 13:00:00,51498357
2018-05-17 12:00:00,51499623
2018-05-17 11:00:00,51500265
2018-05-17 10:00:00,51518364
2018-05-17 09:00:00,51528674
2018-05-17 08:00:00,51553134
2018-05-17 07:00:00,51557326
2018-05-17 06:00:00,51550084
2018-05-17 05:00:00,51550609
2018-05-17 04:00:00,51549380
2018-05-17 03:00:00,51548143
2018-05-17 02:00:00,51542217
2018-05-17 01:00:00,51529681
2018-05-17 00:00:00,51528013
2018-05-16 23:00:00,51525172
2018-05-16 22:00:00,51527875
2018-05-16 21:00:00,51524455
2018-05-16 20:00:00,51526165
2018-05-16 19:00:00,51523757
2018-05-16 18:00:00,51521319
2018-05-16 17:00:00,51517827
2018-05-16 16:00:00,51513147
2018-05-16 15:00:00,51508494
2018-05-16 14:00:00,51505909
2018-05-16 13:00:00,51497878
2018-05-16 12:00:00,51499216
2018-05-16 11:00:00,51500130
2018-05-16 10:00:00,51506635
2018-05-16 09:00:00,51501950
2018-05-16 08:00:00,51505154
2018-05-16 07:00:00,51499485
2018-05-16 06:00:00,51499812
2018-05-16 05:00:00,51498819
2018-05-16 04:00:00,51500818
2018-05-16 03:00:00,51499475
2018-05-16 02:00:00,51493195
2018-05-16 01:00:00,51492403
2018-05-16 00:00:00,51481100
2018-05-15 23:00:00,51477732
2018-05-15 22:00:00,51477061
2018-05-15 21:00:00,51475693
2018-05-15 20:00:00,51476010
2018-05-15 19:00:00,51476941
2018-05-15 18:00:00,51471960
2018-05-15 17:00:00,51466637
2018-05-15 16:00:00,51465062
2018-05-15 15:00:00,51465734
2018-05-15 14:00:00,51464049
2018-05-15 13:00:00,51461331
2018-05-15 12:00:00,51460887
2018-05-15 11:00:00,51461586
2018-05-15 10:00:00,51477151
2018-05-15 09:00:00,51475448
2018-05-15 08:00:00,51467934
2018-05-15 07:00:00,51466082
2018-05-15 06:00:00,51457993
2018-05-15 05:00:00,51456584
2018-05-15 04:00:00,51453950
2018-05-15 03:00:00,51450536
2018-05-15 02:00:00,51451097
2018-05-15 01:00:00,51444745
2018-05-15 00:00:00,51437074
2018-05-14 23:00:00,51431548
2018-05-14 22:00:00,51426877
2018-05-14 21:00:00,51423927
2018-05-14 20:00:00,51424442
2018-05-14 19:00:00,51426321
2018-05-14 18:00:00,51425917
2018-05-14 17:00:00,51431174
2018-05-14 16:00:00,51432798
2018-05-14 15:00:00,51431291
2018-05-14 14:00:00,51423585
2018-05-14 13:00:00,51422584
2018-05-14 12:00:00,51420612
2018-05-14 11:00:00,51419745
2018-05-14 10:00:00,51418492
2018-05-14 09:00:00,51419941
2018-05-14 08:00:00,51423119
2018-05-14 07:00:00,51417712
2018-05-14 06:00:00,51419195
2018-05-14 05:00:00,51433286
2018-05-14 04:00:00,51436742
2018-05-14 03:00:00,51436133
2018-05-14 02:00:00,51433217
2018-05-14 01:00:00,51425342
2018-05-14 00:00:00,51417613
2018-05-13 23:00:00,51410315
2018-05-13 22:00:00,51409907
2018-05-13 21:00:00,51409357
2018-05-13 20:00:00,51406584
2018-05-13 19:00:00,51406584
2018-05-13 18:00:00,51410197
2018-05-13 17:00:00,51409571
2018-05-13 16:00:00,51404724
2018-05-13 15:00:00,51414044
2018-05-13 14:00:00,51408802
2018-05-13 13:00:00,51411438
2018-05-13 12:00:00,51412840
2018-05-13 11:00:00,51411090
2018-05-13 10:00:00,51410072
2018-05-13 09:00:00,51408614
2018-05-13 08:00:00,51406414
2018-05-13 07:00:00,51405070
2018-05-13 06:00:00,51403350
2018-05-13 05:00:00,51400842
2018-05-13 04:00:00,51400057
2018-05-13 03:00:00,51399319
2018-05-13 02:00:00,51397110
2018-05-13 01:00:00,51381900
2018-05-13 00:00:00,51380399
2018-05-12 23:00:00,51378745
2018-05-12 22:00:00,51377216
2018-05-12 21:00:00,51378247
2018-05-12 20:00:00,51378712
2018-05-12 19:00:00,51375400
2018-05-12 18:00:00,51372692
2018-05-12 17:00:00,51367685
2018-05-12 16:00:00,51363914
2018-05-12 15:00:00,51360711
2018-05-12 14:00:00,51361736
2018-05-12 13:00:00,51369606
2018-05-12 12:00:00,51369315
2018-05-12 11:00:00,51391743
2018-05-12 10:00:00,51392500
2018-05-12 09:00:00,51391204
2018-05-12 08:00:00,51390311
2018-05-12 07:00:00,51393377
2018-05-12 06:00:00,51389529
2018-05-12 05:00:00,51387247
2018-05-12 04:00:00,51386248
2018-05-12 03:00:00,51387735
2018-05-12 02:00:00,51389009
2018-05-12 01:00:00,51384477
2018-05-12 00:00:00,51391842
2018-05-11 23:00:00,51355611
2018-05-11 22:00:00,51330817
2018-05-11 21:00:00,51339895
2018-05-11 20:00:00,51354171
2018-05-11 19:00:00,51351758
2018-05-11 18:00:00,51374578
2018-05-11 17:00:00,51366096
2018-05-11 16:00:00,51368957
2018-05-11 15:00:00,51370532
2018-05-11 14:00:00,51368387
2018-05-11 13:00:00,51374449
2018-05-11 12:00:00,51372789
2018-05-11 11:00:00,51376627
2018-05-11 10:00:00,51381670
2018-05-11 09:00:00,51390049
2018-05-11 08:00:00,51400302
2018-05-11 07:00:00,51404624
2018-05-11 06:00:00,51408306
2018-05-11 05:00:00,51408481
2018-05-11 04:00:00,51409046
2018-05-11 03:00:00,51414497
2018-05-11 02:00:00,51417025
2018-05-11 01:00:00,51403335
2018-05-11 00:00:00,51397297
2018-05-10 23:00:00,51396455
2018-05-10 22:00:00,51394785
2018-05-10 21:00:00,51395651
2018-05-10 20:00:00,51394098
2018-05-10 19:00:00,51398960
2018-05-10 18:00:00,51392961
2018-05-10 17:00:00,51391517
2018-05-10 16:00:00,51388948
2018-05-10 15:00:00,51389693
2018-05-10 14:00:00,51387401
2018-05-10 13:00:00,51388097
2018-05-10 12:00:00,51388325
2018-05-10 11:00:00,51387177
2018-05-10 10:00:00,51387176
2018-05-10 09:00:00,51393367
2018-05-10 08:00:00,51394344
2018-05-10 07:00:00,51393189
2018-05-10 06:00:00,51389122
2018-05-10 05:00:00,51386694
2018-05-10 04:00:00,51386675
2018-05-10 03:00:00,51386204
2018-05-10 02:00:00,51386174
2018-05-10 01:00:00,51387286
2018-05-10 00:00:00,51377984
2018-05-09 23:00:00,51374186
2018-05-09 22:00:00,51370771
2018-05-09 21:00:00,51372879
2018-05-09 20:00:00,51372326
2018-05-09 19:00:00,51371394
2018-05-09 18:00:00,51373137
2018-05-09 17:00:00,51375077
2018-05-09 16:00:00,51374540
2018-05-09 15:00:00,51373164
2018-05-09 14:00:00,51374475
2018-05-09 13:00:00,51373065
2018-05-09 12:00:00,51369598
2018-05-09 11:00:00,51372851
2018-05-09 10:00:00,51381731
2018-05-09 09:00:00,51381077
2018-05-09 08:00:00,51379965
2018-05-09 07:00:00,51379564
2018-05-09 06:00:00,51373594
2018-05-09 05:00:00,51376839
2018-05-09 04:00:00,51377280
2018-05-09 03:00:00,51378145
2018-05-09 02:00:00,51374357
2018-05-09 01:00:00,51371987
2018-05-09 00:00:00,51363250
2018-05-08 23:00:00,51363608
2018-05-08 22:00:00,51364072
2018-05-08 21:00:00,51363531
2018-05-08 20:00:00,51363581
2018-05-08 19:00:00,51359165
2018-05-08 18:00:00,51361591
2018-05-08 17:00:00,51362374
2018-05-08 16:00:00,51368480
2018-05-08 15:00:00,51385445
2018-05-08 14:00:00,51384451
2018-05-08 13:00:00,51386391
2018-05-08 12:00:00,51385465
2018-05-08 11:00:00,51381725
2018-05-08 10:00:00,51377292
2018-05-08 09:00:00,51382318
2018-05-08 08:00:00,51376193
2018-05-08 07:00:00,51377885
2018-05-08 06:00:00,51389932
2018-05-08 05:00:00,51389161
2018-05-08 04:00:00,51390418
2018-05-08 03:00:00,51394151
2018-05-08 02:00:00,51394427
2018-05-08 01:00:00,51390970
2018-05-08 00:00:00,51389582
2018-05-07 23:00:00,51386129
2018-05-07 22:00:00,51389605
2018-05-07 21:00:00,51391832
2018-05-07 20:00:00,51400980
2018-05-07 19:00:00,51415610
2018-05-07 18:00:00,51432423
2018-05-07 17:00:00,51439788
2018-05-07 16:00:00,51439847
2018-05-07 15:00:00,51433068
2018-05-07 14:00:00,51439067
2018-05-07 13:00:00,51456129
2018-05-07 12:00:00,51464073
2018-05-07 11:00:00,51464073
2018-05-07 10:00:00,51465787
2018-05-07 09:00:00,51463009
2018-05-07 08:00:00,51463932
2018-05-07 07:00:00,51464764
2018-05-07 06:00:00,51479997
2018-05-07 05:00:00,51482804
2018-05-07 04:00:00,51478492
2018-05-07 03:00:00,51481695
2018-05-07 02:00:00,51486535
2018-05-07 01:00:00,51480865
2018-05-07 00:00:00,51472891
2018-05-06 23:00:00,51476526
2018-05-06 22:00:00,51481735
2018-05-06 21:00:00,51487254
2018-05-06 20:00:00,51492088
2018-05-06 19:00:00,51493564
2018-05-06 18:00:00,51493209
2018-05-06 17:00:00,51496423
2018-05-06 16:00:00,51497733
2018-05-06 15:00:00,51496954
2018-05-06 14:00:00,51497329
2018-05-06 13:00:00,51503792
2018-05-06 12:00:00,51504082
2018-05-06 11:00:00,51505189
2018-05-06 10:00:00,51505899
2018-05-06 09:00:00,51502506
2018-05-06 08:00:00,51501794
2018-05-06 07:00:00,51497035
2018-05-06 06:00:00,51498148
2018-05-06 05:00:00,51510929
2018-05-06 04:00:00,51511129
2018-05-06 03:00:00,51513291
2018-05-06 02:00:00,51512649
2018-05-06 01:00:00,51494382
2018-05-06 00:00:00,51495596
2018-05-05 23:00:00,51495449
2018-05-05 22:00:00,51487248
2018-05-05 21:00:00,51488037
2018-05-05 20:00:00,51491776
2018-05-05 19:00:00,51496836
2018-05-05 18:00:00,51490041
2018-05-05 17:00:00,51501154
2018-05-05 16:00:00,51508162
2018-05-05 15:00:00,51506489
2018-05-05 14:00:00,51506127
2018-05-05 13:00:00,51504869
2018-05-05 12:00:00,51511171
2018-05-05 11:00:00,51517184
2018-05-05 10:00:00,51519268
2018-05-05 09:00:00,51520002
2018-05-05 08:00:00,51517895
2018-05-05 07:00:00,51523408
2018-05-05 06:00:00,51523008
2018-05-05 05:00:00,51518716
2018-05-05 04:00:00,51522358
2018-05-05 03:00:00,51521017
2018-05-05 02:00:00,51522487
2018-05-05 01:00:00,51519315
2018-05-05 00:00:00,51506517
2018-05-04 23:00:00,51506158
2018-05-04 22:00:00,51506484
2018-05-04 21:00:00,51511517
2018-05-04 20:00:00,51509750
2018-05-04 19:00:00,51507005
2018-05-04 18:00:00,51507607
2018-05-04 17:00:00,51507924
2018-05-04 16:00:00,51506774
2018-05-04 15:00:00,51508010
2018-05-04 14:00:00,51507121
2018-05-04 13:00:00,51515379
2018-05-04 12:00:00,51519210
2018-05-04 11:00:00,51522250
2018-05-04 10:00:00,51522880
2018-05-04 09:00:00,51528654
2018-05-04 08:00:00,51509147
2018-05-04 07:00:00,51506500
2018-05-04 06:00:00,51506595
2018-05-04 05:00:00,51507316
2018-05-04 04:00:00,51508290
2018-05-04 03:00:00,51508714
2018-05-04 02:00:00,51523750
2018-05-04 01:00:00,51517157
2018-05-04 00:00:00,51513101
2018-05-03 23:00:00,51518621
2018-05-03 22:00:00,51520277
2018-05-03 21:00:00,51529800
2018-05-03 20:00:00,51531603
2018-05-03 19:00:00,51532489
2018-05-03 18:00:00,51542678
2018-05-03 17:00:00,51542364
2018-05-03 16:00:00,51542025
2018-05-03 15:00:00,51536406
2018-05-03 14:00:00,51534012
2018-05-03 13:00:00,51537176
2018-05-03 12:00:00,51543811
2018-05-03 11:00:00,51542820
2018-05-03 10:00:00,51540100
2018-05-03 09:00:00,51542938
2018-05-03 08:00:00,51541520
2018-05-03 07:00:00,51540576
2018-05-03 06:00:00,51539946
2018-05-03 05:00:00,51538804
2018-05-03 04:00:00,51539363
2018-05-03 03:00:00,51537382
2018-05-03 02:00:00,51527862
2018-05-03 01:00:00,51521117
2018-05-03 00:00:00,51516529
2018-05-02 23:00:00,51517612
2018-05-02 22:00:00,51515240
2018-05-02 21:00:00,51505878
2018-05-02 20:00:00,51502431
2018-05-02 19:00:00,51501193
2018-05-02 18:00:00,51502527
2018-05-02 17:00:00,51501670
2018-05-02 16:00:00,51507368
2018-05-02 15:00:00,51549696
2018-05-02 14:00:00,51550433
2018-05-02 13:00:00,51549627
2018-05-02 12:00:00,51548734
2018-05-02 11:00:00,51555027
2018-05-02 10:00:00,51555078
2018-05-02 09:00:00,51553285
2018-05-02 08:00:00,51556923
2018-05-02 07:00:00,51557818
2018-05-02 06:00:00,51557585
2018-05-02 05:00:00,51559964
2018-05-02 04:00:00,51559701
2018-05-02 03:00:00,51561578
2018-05-02 02:00:00,51560379
2018-05-02 01:00:00,51550855
2018-05-02 00:00:00,51551281
2018-05-01 23:00:00,51551018
2018-05-01 22:00:00,51546976
2018-05-01 21:00:00,51544347
2018-05-01 20:00:00,51545116
2018-05-01 19:00:00,51542247
2018-05-01 18:00:00,51539369
2018-05-01 17:00:00,51541614
2018-05-01 16:00:00,51538661
2018-05-01 15:00:00,51536095
2018-05-01 14:00:00,51531575
2018-05-01 13:00:00,51524468
2018-05-01 12:00:00,51526157
2018-05-01 11:00:00,51524199
2018-05-01 10:00:00,51534463
2018-05-01 09:00:00,51519657
2018-05-01 08:00:00,51504190
2018-05-01 07:00:00,51496779
2018-05-01 06:00:00,51492401
2018-05-01 05:00:00,51486560
2018-05-01 04:00:00,51486895
2018-05-01 03:00:00,51484732
2018-05-01 02:00:00,51479550
2018-05-01 01:00:00,51475994
2018-05-01 00:00:00,51463342
2018-04-30 23:00:00,51461084
2018-04-30 22:00:00,51458712
2018-04-30 21:00:00,51464719
2018-04-30 20:00:00,51461997
2018-04-30 19:00:00,51458542
2018-04-30 18:00:00,51461246
2018-04-30 17:00:00,51467026
2018-04-30 16:00:00,51466122
2018-04-30 15:00:00,51462415
2018-04-30 14:00:00,51462360
2018-04-30 13:00:00,51461375
2018-04-30 12:00:00,51460911
2018-04-30 11:00:00,51459441
2018-04-30 10:00:00,51457645
2018-04-30 09:00:00,51451584
2018-04-30 08:00:00,51449791
2018-04-30 07:00:00,51448194
2018-04-30 06:00:00,51445283
2018-04-30 05:00:00,51443413
2018-04-30 04:00:00,51456520
2018-04-30 03:00:00,51456083
2018-04-30 02:00:00,51449907
2018-04-30 01:00:00,51447008
2018-04-30 00:00:00,51436902
2018-04-29 23:00:00,51434845
2018-04-29 22:00:00,51429351
2018-04-29 21:00:00,51430723
2018-04-29 20:00:00,51441579
2018-04-29 19:00:00,51448215
2018-04-29 18:00:00,51445248
2018-04-29 17:00:00,51442161
2018-04-29 16:00:00,51436587
2018-04-29 15:00:00,51430816
2018-04-29 14:00:00,51421175
2018-04-29 13:00:00,51418789
2018-04-29 12:00:00,51415448
2018-04-29 11:00:00,51412887
2018-04-29 10:00:00,51410699
2018-04-29 09:00:00,51400963
2018-04-29 08:00:00,51395773
2018-04-29 07:00:00,51397745
2018-04-29 06:00:00,51394555
2018-04-29 05:00:00,51393243
2018-04-29 04:00:00,51391793
2018-04-29 03:00:00,51396121
2018-04-29 02:00:00,51399047
2018-04-29 01:00:00,51395413
2018-04-29 00:00:00,51381300
2018-04-28 23:00:00,51381931
2018-04-28 22:00:00,51379663
2018-04-28 21:00:00,51379163
2018-04-28 20:00:00,51376001
2018-04-28 19:00:00,51373237
2018-04-28 18:00:00,51373603
2018-04-28 17:00:00,51369167
2018-04-28 16:00:00,51362252
2018-04-28 15:00:00,51358395
2018-04-28 14:00:00,51356619
2018-04-28 13:00:00,51348801
2018-04-28 12:00:00,51346844
2018-04-28 11:00:00,51336979
2018-04-28 10:00:00,51326915
2018-04-28 09:00:00,51322547
2018-04-28 08:00:00,51319282
2018-04-28 07:00:00,51319135
2018-04-28 06:00:00,51321816
2018-04-28 05:00:00,51325054
2018-04-28 04:00:00,51321364
2018-04-28 03:00:00,51323455
2018-04-28 02:00:00,51313932
2018-04-28 01:00:00,51308058
2018-04-28 00:00:00,51303470
2018-04-27 23:00:00,51303470
2018-04-27 22:00:00,51310877
2018-04-27 21:00:00,51321124
2018-04-27 20:00:00,51335142
2018-04-27 19:00:00,51341443
2018-04-27 18:00:00,51340053
2018-04-27 17:00:00,51352060
2018-04-27 16:00:00,51347810
2018-04-27 15:00:00,51344660
2018-04-27 14:00:00,51345449
2018-04-27 13:00:00,51346893
2018-04-27 12:00:00,51346456
2018-04-27 11:00:00,51337492
2018-04-27 10:00:00,51342204
2018-04-27 09:00:00,51337871
2018-04-27 08:00:00,51339743
2018-04-27 07:00:00,51310318
2018-04-27 06:00:00,51309863
2018-04-27 05:00:00,51311236
2018-04-27 04:00:00,51308835
2018-04-27 03:00:00,51309735
2018-04-27 02:00:00,51307533
2018-04-27 01:00:00,51309271
2018-04-27 00:00:00,51299622
2018-04-26 23:00:00,51294042
2018-04-26 22:00:00,51291270
2018-04-26 21:00:00,51290935
2018-04-26 20:00:00,51292612
2018-04-26 19:00:00,51292153
2018-04-26 18:00:00,51290584
2018-04-26 17:00:00,51294292
2018-04-26 16:00:00,51288944
2018-04-26 15:00:00,51278721
2018-04-26 14:00:00,51282363
2018-04-26 13:00:00,51279911
2018-04-26 12:00:00,51277155
2018-04-26 11:00:00,51275140
2018-04-26 10:00:00,51275118
2018-04-26 09:00:00,51269763
2018-04-26 08:00:00,51268029
2018-04-26 07:00:00,51270491
2018-04-26 06:00:00,51267889
2018-04-26 05:00:00,51268471
2018-04-26 04:00:00,51267584
2018-04-26 03:00:00,51268270
2018-04-26 02:00:00,51273707
2018-04-26 01:00:00,51281545
2018-04-26 00:00:00,51281869
2018-04-25 23:00:00,51279426
2018-04-25 22:00:00,51279564
2018-04-25 21:00:00,51278220
2018-04-25 20:00:00,51280917
2018-04-25 19:00:00,51286228
2018-04-25 18:00:00,51286669
2018-04-25 17:00:00,51281172
2018-04-25 16:00:00,51281132
2018-04-25 15:00:00,51276867
2018-04-25 14:00:00,51273021
2018-04-25 13:00:00,51286467
2018-04-25 12:00:00,51301153
2018-04-25 11:00:00,51305428
2018-04-25 10:00:00,51304556
2018-04-25 09:00:00,51307866
2018-04-25 08:00:00,51306251
2018-04-25 07:00:00,51304492
2018-04-25 06:00:00,51308016
2018-04-25 05:00:00,51327570
2018-04-25 04:00:00,51325515
2018-04-25 03:00:00,51323106
2018-04-25 02:00:00,51317840
2018-04-25 01:00:00,51323960
2018-04-25 00:00:00,51320160
2018-04-24 23:00:00,51321990
2018-04-24 22:00:00,51318634
2018-04-24 21:00:00,51316954
2018-04-24 20:00:00,51314730
2018-04-24 19:00:00,51310134
2018-04-24 18:00:00,51305358
2018-04-24 17:00:00,51305024
2018-04-24 16:00:00,51312733
2018-04-24 15:00:00,51310336
2018-04-24 14:00:00,51306922
2018-04-24 13:00:00,51300605
2018-04-24 12:00:00,51299079
2018-04-24 11:00:00,51305555
2018-04-24 10:00:00,51311865
2018-04-24 09:00:00,51313602
2018-04-24 08:00:00,51327785
2018-04-24 07:00:00,51347485
2018-04-24 06:00:00,51368979
2018-04-24 05:00:00,51387861
2018-04-24 04:00:00,51379133
2018-04-24 03:00:00,51375271
2018-04-24 02:00:00,51405260
2018-04-24 01:00:00,51403835
2018-04-24 00:00:00,51388506
2018-04-23 23:00:00,51384937
2018-04-23 22:00:00,51382496
2018-04-23 21:00:00,51380040
2018-04-23 20:00:00,51374875
2018-04-23 19:00:00,51373175
2018-04-23 18:00:00,51370688
2018-04-23 17:00:00,51367943
2018-04-23 16:00:00,51364345
2018-04-23 15:00:00,51355277
2018-04-23 14:00:00,51354113
2018-04-23 13:00:00,51352005
2018-04-23 12:00:00,51354205
2018-04-23 11:00:00,51350375
2018-04-23 10:00:00,51349245
2018-04-23 09:00:00,51363840
2018-04-23 08:00:00,51356386
2018-04-23 07:00:00,51356100
2018-04-23 06:00:00,51354939
2018-04-23 05:00:00,51349782
2018-04-23 04:00:00,51344641
2018-04-23 03:00:00,51343306
2018-04-23 02:00:00,51337879
2018-04-23 01:00:00,51333829
2018-04-23 00:00:00,51327385
2018-04-22 23:00:00,51321817
2018-04-22 22:00:00,51319515
2018-04-22 21:00:00,51317375
2018-04-22 20:00:00,51315121
2018-04-22 19:00:00,51308924
2018-04-22 18:00:00,51306302
2018-04-22 17:00:00,51312350
2018-04-22 16:00:00,51308358
2018-04-22 15:00:00,51313929
2018-04-22 14:00:00,51306082
2018-04-22 13:00:00,51302291
2018-04-22 12:00:00,51297739
2018-04-22 11:00:00,51291795
2018-04-22 10:00:00,51289196
2018-04-22 09:00:00,51282025
2018-04-22 08:00:00,51281771
2018-04-22 07:00:00,51279088
2018-04-22 06:00:00,51279085
2018-04-22 05:00:00,51278274
2018-04-22 04:00:00,51276942
2018-04-22 03:00:00,51274072
2018-04-22 02:00:00,51272444
2018-04-22 01:00:00,51263679
2018-04-22 00:00:00,51252332
2018-04-21 23:00:00,51246941
2018-04-21 22:00:00,51242917
2018-04-21 21:00:00,51240943
2018-04-21 20:00:00,51239414
2018-04-21 19:00:00,51237721
2018-04-21 18:00:00,51236989
2018-04-21 17:00:00,51233018
2018-04-21 16:00:00,51247540
2018-04-21 15:00:00,51249680
2018-04-21 14:00:00,51246050
2018-04-21 13:00:00,51255215
2018-04-21 12:00:00,51258048
2018-04-21 11:00:00,51269118
2018-04-21 10:00:00,51290565
2018-04-21 09:00:00,51291766
2018-04-21 08:00:00,51288302
2018-04-21 07:00:00,51288607
2018-04-21 06:00:00,51288281
2018-04-21 05:00:00,51281154
2018-04-21 04:00:00,51280411
2018-04-21 03:00:00,51277694
2018-04-21 02:00:00,51271884
2018-04-21 01:00:00,51271763
2018-04-21 00:00:00,51288487
2018-04-20 23:00:00,51299720
2018-04-20 22:00:00,51305995
2018-04-20 21:00:00,51303707
2018-04-20 20:00:00,51301654
2018-04-20 19:00:00,51298663
2018-04-20 18:00:00,51296849
2018-04-20 17:00:00,51294998
2018-04-20 16:00:00,51291090
2018-04-20 15:00:00,51285054
2018-04-20 14:00:00,51281637
2018-04-20 13:00:00,51281575
2018-04-20 12:00:00,51278103
2018-04-20 11:00:00,51274289
2018-04-20 10:00:00,51272560
2018-04-20 09:00:00,51259432
2018-04-20 08:00:00,51249209
2018-04-20 07:00:00,51231670
2018-04-20 06:00:00,51231053
2018-04-20 05:00:00,51233573
2018-04-20 04:00:00,51230455
2018-04-20 03:00:00,51227399
2018-04-20 02:00:00,51226124
2018-04-20 01:00:00,51216739
2018-04-20 00:00:00,51203341
2018-04-19 23:00:00,51201682
2018-04-19 22:00:00,51188444
2018-04-19 21:00:00,51181105
2018-04-19 20:00:00,51177568
2018-04-19 19:00:00,51166896
2018-04-19 18:00:00,51174869
2018-04-19 17:00:00,51172932
2018-04-19 16:00:00,51170182
2018-04-19 15:00:00,51165624
2018-04-19 14:00:00,51163284
2018-04-19 13:00:00,51160698
2018-04-19 12:00:00,51161485
2018-04-19 11:00:00,51163453
2018-04-19 10:00:00,51162735
2018-04-19 09:00:00,51166662
2018-04-19 08:00:00,51160410
2018-04-19 07:00:00,51160489
2018-04-19 06:00:00,51151164
2018-04-19 05:00:00,51151729
2018-04-19 04:00:00,51146204
2018-04-19 03:00:00,51143294
2018-04-19 02:00:00,51130615
2018-04-19 01:00:00,51124048
2018-04-19 00:00:00,51120935
2018-04-18 23:00:00,51117854
2018-04-18 22:00:00,51118547
2018-04-18 21:00:00,51116802
2018-04-18 20:00:00,51124515
2018-04-18 19:00:00,51121730
2018-04-18 18:00:00,51112815
2018-04-18 17:00:00,51111972
2018-04-18 16:00:00,51108438
2018-04-18 15:00:00,51103265
2018-04-18 14:00:00,51105623
2018-04-18 13:00:00,51107159
2018-04-18 12:00:00,51110254
2018-04-18 11:00:00,51107479
2018-04-18 10:00:00,51102693
2018-04-18 09:00:00,51101075
2018-04-18 08:00:00,51098338
2018-04-18 07:00:00,51092539
2018-04-18 06:00:00,51092720
2018-04-18 05:00:00,51090963
2018-04-18 04:00:00,51089447
2018-04-18 03:00:00,51090923
2018-04-18 02:00:00,51089866
2018-04-18 01:00:00,51081608
2018-04-18 00:00:00,51074403
2018-04-17 23:00:00,51071922
2018-04-17 22:00:00,51071707
2018-04-17 21:00:00,51074326
2018-04-17 20:00:00,51070520
2018-04-17 19:00:00,51057522
2018-04-17 18:00:00,51057319
2018-04-17 17:00:00,51054867
2018-04-17 16:00:00,51056827
2018-04-17 15:00:00,51055490
2018-04-17 14:00:00,51056851
2018-04-17 13:00:00,51052023
2018-04-17 12:00:00,51054869
